Tanggal,Beras,Beras Kualitas Bawah I (kg),Beras Kualitas Bawah II (kg),Beras Kualitas Medium I (kg),Beras Kualitas Medium II (kg),Beras Kualitas Super I (kg),Beras Kualitas Super II (kg),Bawang Merah,Bawang Merah Ukuran Sedang (kg),Bawang Putih,Bawang Putih Ukuran Sedang (kg),Cabai Merah,Cabai Merah Besar (kg),Cabai Merah Keriting  (kg),Cabai Rawit,Cabai Rawit Hijau (kg),Cabai Rawit Merah (kg)
2017-07-31,11200.0,10150.0,9650.0,11250.0,11150.0,12750.0,12250.0,33500.0,33500.0,33450.0,33450.0,31700.0,32050.0,31400.0,41600.0,34750.0,48700.0
2017-08-01,11200.0,10150.0,9650.0,11250.0,11150.0,12750.0,12250.0,33200.0,33200.0,33350.0,33350.0,32000.0,32250.0,31500.0,41050.0,34800.0,47550.0
2017-08-02,11200.0,10150.0,9650.0,11250.0,11150.0,12750.0,12250.0,32950.0,32950.0,33150.0,33150.0,32200.0,32700.0,31800.0,40600.0,34600.0,46650.0
2017-08-03,11200.0,10150.0,9650.0,11250.0,11150.0,12700.0,12250.0,32650.0,32650.0,33150.0,33150.0,32400.0,33050.0,31850.0,40350.0,34650.0,46050.0
2017-08-04,11300.0,10150.0,10300.0,11250.0,11150.0,12750.0,12250.0,32150.0,32150.0,33000.0,33000.0,32250.0,33150.0,31550.0,40500.0,34600.0,46550.0
2017-08-05,11266.666666666666,10150.0,10083.333333333334,11250.0,11150.0,12750.0,12250.0,31850.0,31850.0,32800.0,32800.0,32266.666666666668,33100.0,31566.666666666668,40166.666666666664,34500.0,46000.0
2017-08-06,11233.333333333334,10150.0,9866.666666666666,11250.0,11150.0,12750.0,12250.0,31550.0,31550.0,32600.0,32600.0,32283.333333333332,33050.0,31583.333333333332,39833.333333333336,34400.0,45450.0
2017-08-07,11200.0,10150.0,9650.0,11250.0,11150.0,12750.0,12250.0,31250.0,31250.0,32400.0,32400.0,32300.0,33000.0,31600.0,39500.0,34300.0,44900.0
2017-08-08,11200.0,10150.0,9650.0,11200.0,11100.0,12750.0,12250.0,31100.0,31100.0,31750.0,31750.0,32200.0,33050.0,31450.0,39050.0,33900.0,44400.0
2017-08-09,11200.0,10150.0,9650.0,11250.0,11150.0,12750.0,12250.0,30850.0,30850.0,31650.0,31650.0,31950.0,32800.0,31200.0,38050.0,33100.0,43000.0
2017-08-10,11200.0,10150.0,9650.0,11250.0,11150.0,12700.0,12250.0,30550.0,30550.0,31550.0,31550.0,31800.0,32600.0,31000.0,37750.0,33050.0,42500.0
2017-08-11,11250.0,10200.0,9700.0,11300.0,11200.0,12750.0,12300.0,30450.0,30450.0,31550.0,31550.0,32300.0,33000.0,31600.0,37500.0,33350.0,41750.0
2017-08-12,11216.666666666666,10183.333333333334,9683.333333333334,11266.666666666666,11166.666666666666,12716.666666666666,12266.666666666666,30233.333333333332,30233.333333333332,31433.333333333332,31433.333333333332,31933.333333333332,32683.333333333332,31183.333333333332,36750.0,32766.666666666668,40866.666666666664
2017-08-13,11183.333333333334,10166.666666666666,9666.666666666666,11233.333333333334,11133.333333333334,12683.333333333334,12233.333333333334,30016.666666666668,30016.666666666668,31316.666666666668,31316.666666666668,31566.666666666668,32366.666666666668,30766.666666666668,36000.0,32183.333333333332,39983.333333333336
2017-08-14,11150.0,10150.0,9650.0,11200.0,11100.0,12650.0,12200.0,29800.0,29800.0,31200.0,31200.0,31200.0,32050.0,30350.0,35250.0,31600.0,39100.0
2017-08-15,11200.0,10100.0,9650.0,11200.0,11150.0,12700.0,12250.0,29850.0,29850.0,30950.0,30950.0,31800.0,32800.0,31200.0,36100.0,32700.0,39900.0
2017-08-16,11250.0,10150.0,9700.0,11300.0,11150.0,12800.0,12250.0,30100.0,30100.0,31050.0,31050.0,31700.0,33300.0,30600.0,35700.0,33000.0,39150.0
2017-08-17,11250.0,10150.0,9700.0,11275.0,11150.0,12750.0,12275.0,30025.0,30025.0,30900.0,30900.0,31650.0,33250.0,30525.0,35625.0,32650.0,39275.0
2017-08-18,11250.0,10150.0,9700.0,11250.0,11150.0,12700.0,12300.0,29950.0,29950.0,30750.0,30750.0,31600.0,33200.0,30450.0,35550.0,32300.0,39400.0
2017-08-19,11233.333333333334,10133.333333333334,9666.666666666666,11233.333333333334,11150.0,12716.666666666666,12283.333333333334,29550.0,29550.0,30350.0,30350.0,31700.0,33216.666666666664,30600.0,35400.0,32200.0,39033.333333333336
2017-08-20,11216.666666666666,10116.666666666666,9633.333333333334,11216.666666666666,11150.0,12733.333333333334,12266.666666666666,29150.0,29150.0,29950.0,29950.0,31800.0,33233.333333333336,30750.0,35250.0,32100.0,38666.666666666664
2017-08-21,11200.0,10100.0,9600.0,11200.0,11150.0,12750.0,12250.0,28750.0,28750.0,29550.0,29550.0,31900.0,33250.0,30900.0,35100.0,32000.0,38300.0
2017-08-22,11200.0,10100.0,9700.0,11200.0,11150.0,12750.0,12250.0,28700.0,28700.0,29450.0,29450.0,32050.0,33700.0,30750.0,35050.0,32150.0,38000.0
2017-08-23,11250.0,10150.0,9700.0,11250.0,11150.0,12800.0,12250.0,28950.0,28950.0,29650.0,29650.0,31650.0,33200.0,30500.0,34900.0,32950.0,37150.0
2017-08-24,11250.0,10200.0,9800.0,11250.0,11200.0,12700.0,12250.0,28850.0,28850.0,29600.0,29600.0,31600.0,33200.0,30250.0,33850.0,32050.0,35600.0
2017-08-25,11250.0,10150.0,9700.0,11300.0,11150.0,12800.0,12250.0,28750.0,28750.0,29250.0,29250.0,31200.0,32950.0,29950.0,34050.0,32050.0,36050.0
2017-08-26,11250.0,10150.0,9716.666666666666,11283.333333333334,11166.666666666666,12783.333333333334,12250.0,28666.666666666668,28666.666666666668,29216.666666666668,29216.666666666668,31416.666666666668,33166.666666666664,30116.666666666668,33916.666666666664,32000.0,35933.333333333336
2017-08-27,11250.0,10150.0,9733.333333333334,11266.666666666666,11183.333333333334,12766.666666666666,12250.0,28583.333333333332,28583.333333333332,29183.333333333332,29183.333333333332,31633.333333333332,33383.333333333336,30283.333333333332,33783.333333333336,31950.0,35816.666666666664
2017-08-28,11250.0,10150.0,9750.0,11250.0,11200.0,12750.0,12250.0,28500.0,28500.0,29150.0,29150.0,31850.0,33600.0,30450.0,33650.0,31900.0,35700.0
2017-08-29,11250.0,10100.0,9750.0,11250.0,11150.0,12750.0,12250.0,28450.0,28450.0,29200.0,29200.0,32450.0,34150.0,31100.0,34300.0,32500.0,36450.0
2017-08-30,11250.0,10100.0,9750.0,11250.0,11150.0,12700.0,12250.0,28400.0,28400.0,29200.0,29200.0,33800.0,36000.0,32200.0,34300.0,32600.0,36400.0
2017-08-31,11250.0,10100.0,9750.0,11250.0,11150.0,12700.0,12250.0,28500.0,28500.0,29200.0,29200.0,35000.0,37350.0,33600.0,35000.0,33100.0,37300.0
2017-09-01,11250.0,10112.5,9750.0,11262.5,11162.5,12712.5,12250.0,28450.0,28450.0,29137.5,29137.5,35087.5,37287.5,33725.0,34975.0,33175.0,37112.5
2017-09-02,11250.0,10125.0,9750.0,11275.0,11175.0,12725.0,12250.0,28400.0,28400.0,29075.0,29075.0,35175.0,37225.0,33850.0,34950.0,33250.0,36925.0
2017-09-03,11250.0,10137.5,9750.0,11287.5,11187.5,12737.5,12250.0,28350.0,28350.0,29012.5,29012.5,35262.5,37162.5,33975.0,34925.0,33325.0,36737.5
2017-09-04,11250.0,10150.0,9750.0,11300.0,11200.0,12750.0,12250.0,28300.0,28300.0,28950.0,28950.0,35350.0,37100.0,34100.0,34900.0,33400.0,36550.0
2017-09-05,11300.0,10200.0,9750.0,11300.0,11200.0,12950.0,12250.0,28000.0,28000.0,28750.0,28750.0,34150.0,35550.0,33150.0,34650.0,33200.0,36300.0
2017-09-06,11200.0,10100.0,9700.0,11250.0,11100.0,12650.0,12200.0,28200.0,28200.0,28850.0,28850.0,33200.0,34400.0,32650.0,34350.0,33300.0,35650.0
2017-09-07,11300.0,10150.0,9750.0,11300.0,11200.0,12750.0,12250.0,28050.0,28050.0,28800.0,28800.0,33050.0,34350.0,32350.0,34850.0,33500.0,36750.0
2017-09-08,11300.0,10300.0,9800.0,11300.0,11200.0,12800.0,12250.0,27750.0,27750.0,28450.0,28450.0,32650.0,33450.0,32100.0,34350.0,32950.0,36250.0
2017-09-09,11300.0,10266.666666666666,9800.0,11300.0,11200.0,12800.0,12266.666666666666,27750.0,27750.0,28350.0,28350.0,32750.0,33783.333333333336,31933.333333333332,33950.0,32783.333333333336,35433.333333333336
2017-09-10,11300.0,10233.333333333334,9800.0,11300.0,11200.0,12800.0,12283.333333333334,27750.0,27750.0,28250.0,28250.0,32850.0,34116.666666666664,31766.666666666668,33550.0,32616.666666666668,34616.666666666664
2017-09-11,11300.0,10200.0,9800.0,11300.0,11200.0,12800.0,12300.0,27750.0,27750.0,28150.0,28150.0,32950.0,34450.0,31600.0,33150.0,32450.0,33800.0
2017-09-12,11250.0,10100.0,9750.0,11250.0,11150.0,12700.0,12250.0,27750.0,27750.0,28250.0,28250.0,32000.0,33600.0,30600.0,32600.0,32300.0,32900.0
2017-09-13,11300.0,10200.0,9800.0,11300.0,11200.0,12800.0,12300.0,27650.0,27650.0,27950.0,27950.0,32550.0,34100.0,31600.0,33100.0,33000.0,33800.0
2017-09-14,11300.0,10200.0,9800.0,11350.0,11200.0,12800.0,12300.0,27850.0,27850.0,28050.0,28050.0,32650.0,33650.0,31650.0,33000.0,32650.0,33950.0
2017-09-15,11300.0,10200.0,9800.0,11350.0,11200.0,12800.0,12300.0,27750.0,27750.0,27900.0,27900.0,32500.0,33250.0,31650.0,33000.0,32650.0,34000.0
2017-09-16,11283.333333333334,10166.666666666666,9783.333333333334,11316.666666666666,11183.333333333334,12766.666666666666,12283.333333333334,27600.0,27600.0,27866.666666666668,27866.666666666668,32466.666666666668,32866.666666666664,31750.0,33183.333333333336,32833.333333333336,34183.333333333336
2017-09-17,11266.666666666666,10133.333333333334,9766.666666666666,11283.333333333334,11166.666666666666,12733.333333333334,12266.666666666666,27450.0,27450.0,27833.333333333332,27833.333333333332,32433.333333333332,32483.333333333332,31850.0,33366.666666666664,33016.666666666664,34366.666666666664
2017-09-18,11250.0,10100.0,9750.0,11250.0,11150.0,12700.0,12250.0,27300.0,27300.0,27800.0,27800.0,32400.0,32100.0,31950.0,33550.0,33200.0,34550.0
2017-09-19,11250.0,10150.0,9750.0,11300.0,11200.0,12750.0,12250.0,27200.0,27200.0,27600.0,27600.0,32100.0,32350.0,31350.0,32700.0,32950.0,32950.0
2017-09-20,11350.0,10250.0,9850.0,11350.0,11250.0,12850.0,12300.0,26950.0,26950.0,27450.0,27450.0,32350.0,32700.0,31750.0,32350.0,32500.0,32700.0
2017-09-21,11350.0,10250.0,9850.0,11350.0,11250.0,12850.0,12300.0,26925.0,26925.0,27375.0,27375.0,32025.0,32675.0,31325.0,32250.0,32525.0,32450.0
2017-09-22,11350.0,10250.0,9850.0,11350.0,11250.0,12850.0,12300.0,26900.0,26900.0,27300.0,27300.0,31700.0,32650.0,30900.0,32150.0,32550.0,32200.0
2017-09-23,11350.0,10250.0,9850.0,11366.666666666666,11250.0,12866.666666666666,12300.0,26733.333333333332,26733.333333333332,27166.666666666668,27166.666666666668,31516.666666666668,32500.0,30733.333333333332,31966.666666666668,32533.333333333332,31900.0
2017-09-24,11350.0,10250.0,9850.0,11383.333333333334,11250.0,12883.333333333334,12300.0,26566.666666666668,26566.666666666668,27033.333333333332,27033.333333333332,31333.333333333332,32350.0,30566.666666666668,31783.333333333332,32516.666666666668,31600.0
2017-09-25,11350.0,10250.0,9850.0,11400.0,11250.0,12900.0,12300.0,26400.0,26400.0,26900.0,26900.0,31150.0,32200.0,30400.0,31600.0,32500.0,31300.0
2017-09-26,11350.0,10200.0,9850.0,11400.0,11250.0,12850.0,12300.0,26300.0,26300.0,26850.0,26850.0,31050.0,32000.0,30100.0,31350.0,32350.0,30700.0
2017-09-27,11300.0,10150.0,9800.0,11350.0,11200.0,12800.0,12300.0,26100.0,26100.0,26700.0,26700.0,30650.0,31750.0,29650.0,30900.0,32100.0,30000.0
2017-09-28,11400.0,10250.0,9850.0,11400.0,11300.0,12900.0,12350.0,26000.0,26000.0,26450.0,26450.0,30800.0,31700.0,29700.0,31050.0,31850.0,30450.0
2017-09-29,11350.0,10250.0,9850.0,11400.0,11250.0,12850.0,12350.0,26000.0,26000.0,26600.0,26600.0,31050.0,31650.0,30150.0,31200.0,32050.0,30600.0
2017-09-30,11366.666666666666,10250.0,9850.0,11400.0,11250.0,12850.0,12350.0,25766.666666666668,25766.666666666668,26500.0,26500.0,31583.333333333332,31933.333333333332,30800.0,31416.666666666668,32216.666666666668,30916.666666666668
2017-10-01,11383.333333333334,10250.0,9850.0,11400.0,11250.0,12850.0,12350.0,25533.333333333332,25533.333333333332,26400.0,26400.0,32116.666666666668,32216.666666666668,31450.0,31633.333333333332,32383.333333333332,31233.333333333332
2017-10-02,11400.0,10250.0,9850.0,11400.0,11250.0,12850.0,12350.0,25300.0,25300.0,26300.0,26300.0,32650.0,32500.0,32100.0,31850.0,32550.0,31550.0
2017-10-03,11350.0,10250.0,9750.0,11400.0,11200.0,12800.0,12350.0,25250.0,25250.0,26100.0,26100.0,33200.0,32500.0,32900.0,31950.0,32800.0,31500.0
2017-10-04,11350.0,10250.0,9850.0,11400.0,11250.0,12850.0,12250.0,25000.0,25000.0,25950.0,25950.0,33650.0,32750.0,33500.0,32000.0,32600.0,31800.0
2017-10-05,11400.0,10250.0,9850.0,11400.0,11300.0,12850.0,12350.0,24950.0,24950.0,25950.0,25950.0,33600.0,32600.0,33500.0,31800.0,32400.0,31800.0
2017-10-06,11400.0,10300.0,9850.0,11400.0,11300.0,12850.0,12350.0,24700.0,24700.0,25850.0,25850.0,33750.0,32650.0,33900.0,32200.0,32700.0,32150.0
2017-10-07,11366.666666666666,10266.666666666666,9833.333333333334,11366.666666666666,11266.666666666666,12833.333333333334,12333.333333333334,24500.0,24500.0,25616.666666666668,25616.666666666668,33800.0,32583.333333333332,34066.666666666664,31866.666666666668,32433.333333333332,31766.666666666668
2017-10-08,11333.333333333334,10233.333333333334,9816.666666666666,11333.333333333334,11233.333333333334,12816.666666666666,12316.666666666666,24300.0,24300.0,25383.333333333332,25383.333333333332,33850.0,32516.666666666668,34233.333333333336,31533.333333333332,32166.666666666668,31383.333333333332
2017-10-09,11300.0,10200.0,9800.0,11300.0,11200.0,12800.0,12300.0,24100.0,24100.0,25150.0,25150.0,33900.0,32450.0,34400.0,31200.0,31900.0,31000.0
2017-10-10,11400.0,10300.0,9850.0,11350.0,11250.0,12850.0,12350.0,23900.0,23900.0,25050.0,25050.0,34500.0,32900.0,35150.0,31150.0,31600.0,31000.0
2017-10-11,11350.0,10250.0,9850.0,11400.0,11250.0,12850.0,12350.0,23750.0,23750.0,24950.0,24950.0,34050.0,32500.0,35000.0,30800.0,31300.0,30650.0
2017-10-12,11350.0,10250.0,9850.0,11350.0,11250.0,12800.0,12350.0,23500.0,23500.0,24700.0,24700.0,34050.0,32500.0,34300.0,30500.0,30800.0,30150.0
2017-10-13,11400.0,10250.0,9850.0,11400.0,11300.0,12850.0,12350.0,23600.0,23600.0,24800.0,24800.0,33400.0,31650.0,34200.0,30500.0,30950.0,30550.0
2017-10-14,11400.0,10250.0,9866.666666666666,11400.0,11300.0,12850.0,12350.0,23566.666666666668,23566.666666666668,24733.333333333332,24733.333333333332,33166.666666666664,31616.666666666668,33950.0,30433.333333333332,30933.333333333332,30433.333333333332
2017-10-15,11400.0,10250.0,9883.333333333334,11400.0,11300.0,12850.0,12350.0,23533.333333333332,23533.333333333332,24666.666666666668,24666.666666666668,32933.333333333336,31583.333333333332,33700.0,30366.666666666668,30916.666666666668,30316.666666666668
2017-10-16,11400.0,10250.0,9900.0,11400.0,11300.0,12850.0,12350.0,23500.0,23500.0,24600.0,24600.0,32700.0,31550.0,33450.0,30300.0,30900.0,30200.0
2017-10-17,11400.0,10300.0,9900.0,11400.0,11300.0,12800.0,12350.0,23350.0,23350.0,24450.0,24450.0,32650.0,31750.0,33200.0,30150.0,30750.0,30000.0
2017-10-18,11400.0,10300.0,10000.0,11400.0,11300.0,12800.0,12350.0,23150.0,23150.0,24300.0,24300.0,32450.0,31800.0,32950.0,29850.0,30550.0,29400.0
2017-10-19,11400.0,10300.0,10000.0,11400.0,11300.0,12800.0,12350.0,23200.0,23200.0,24250.0,24250.0,32300.0,31500.0,32800.0,29950.0,30450.0,29700.0
2017-10-20,11400.0,10300.0,10000.0,11400.0,11300.0,12850.0,12350.0,23200.0,23200.0,24350.0,24350.0,32050.0,31500.0,32400.0,29850.0,30450.0,29400.0
2017-10-21,11366.666666666666,10283.333333333334,9933.333333333334,11366.666666666666,11283.333333333334,12816.666666666666,12333.333333333334,23083.333333333332,23083.333333333332,24183.333333333332,24183.333333333332,31500.0,30933.333333333332,31800.0,29633.333333333332,30166.666666666668,29316.666666666668
2017-10-22,11333.333333333334,10266.666666666666,9866.666666666666,11333.333333333334,11266.666666666666,12783.333333333334,12316.666666666666,22966.666666666668,22966.666666666668,24016.666666666668,24016.666666666668,30950.0,30366.666666666668,31200.0,29416.666666666668,29883.333333333332,29233.333333333332
2017-10-23,11300.0,10250.0,9800.0,11300.0,11250.0,12750.0,12300.0,22850.0,22850.0,23850.0,23850.0,30400.0,29800.0,30600.0,29200.0,29600.0,29150.0
2017-10-24,11300.0,10200.0,9800.0,11300.0,11200.0,12800.0,12300.0,23150.0,23150.0,23850.0,23850.0,30350.0,29550.0,30550.0,29050.0,29600.0,28650.0
2017-10-25,11300.0,10200.0,9800.0,11300.0,11200.0,12800.0,12300.0,23250.0,23250.0,23850.0,23850.0,30300.0,30100.0,30200.0,29300.0,29700.0,29050.0
2017-10-26,11400.0,10350.0,9900.0,11400.0,11350.0,12850.0,12400.0,23600.0,23600.0,24050.0,24050.0,30900.0,30750.0,30650.0,29950.0,30350.0,29650.0
2017-10-27,11350.0,10200.0,9850.0,11350.0,11200.0,12800.0,12350.0,23350.0,23350.0,23700.0,23700.0,29600.0,29400.0,29450.0,29250.0,30050.0,28550.0
2017-10-28,11366.666666666666,10233.333333333334,9866.666666666666,11383.333333333334,11233.333333333334,12816.666666666666,12333.333333333334,23466.666666666668,23466.666666666668,23783.333333333332,23783.333333333332,29950.0,29716.666666666668,29933.333333333332,29300.0,29933.333333333332,28850.0
2017-10-29,11383.333333333334,10266.666666666666,9883.333333333334,11416.666666666666,11266.666666666666,12833.333333333334,12316.666666666666,23583.333333333332,23583.333333333332,23866.666666666668,23866.666666666668,30300.0,30033.333333333332,30416.666666666668,29350.0,29816.666666666668,29150.0
2017-10-30,11400.0,10300.0,9900.0,11450.0,11300.0,12850.0,12300.0,23700.0,23700.0,23950.0,23950.0,30650.0,30350.0,30900.0,29400.0,29700.0,29450.0
2017-10-31,11350.0,10300.0,9850.0,11400.0,11250.0,12800.0,12300.0,23800.0,23800.0,23550.0,23550.0,30500.0,30400.0,30200.0,29050.0,29100.0,29150.0
2017-11-01,11400.0,10350.0,9900.0,11500.0,11300.0,12900.0,12350.0,24500.0,24500.0,24100.0,24100.0,31250.0,31250.0,31050.0,30000.0,30000.0,30450.0
2017-11-02,11400.0,10300.0,9900.0,11450.0,11300.0,12800.0,12300.0,24400.0,24400.0,23700.0,23700.0,30850.0,31050.0,30650.0,29350.0,29250.0,29750.0
2017-11-03,11400.0,10300.0,9900.0,11450.0,11300.0,12800.0,12300.0,24400.0,24400.0,23650.0,23650.0,30900.0,31200.0,30550.0,29200.0,29150.0,29550.0
2017-11-04,11400.0,10300.0,9900.0,11450.0,11300.0,12800.0,12300.0,24616.666666666668,24616.666666666668,23650.0,23650.0,31466.666666666668,31616.666666666668,31116.666666666668,29533.333333333332,29300.0,30233.333333333332
2017-11-05,11400.0,10300.0,9900.0,11450.0,11300.0,12800.0,12300.0,24833.333333333332,24833.333333333332,23650.0,23650.0,32033.333333333332,32033.333333333332,31683.333333333332,29866.666666666668,29450.0,30916.666666666668
2017-11-06,11400.0,10300.0,9900.0,11450.0,11300.0,12800.0,12300.0,25050.0,25050.0,23650.0,23650.0,32600.0,32450.0,32250.0,30200.0,29600.0,31600.0
2017-11-07,11400.0,10300.0,9900.0,11450.0,11300.0,12800.0,12300.0,25300.0,25300.0,23550.0,23550.0,32750.0,32300.0,32400.0,30500.0,29750.0,31800.0
2017-11-08,11350.0,10300.0,9900.0,11400.0,11250.0,12800.0,12300.0,25050.0,25050.0,23300.0,23300.0,32850.0,32400.0,32450.0,30000.0,29100.0,31550.0
2017-11-09,11350.0,10300.0,9900.0,11400.0,11250.0,12800.0,12300.0,25150.0,25150.0,23350.0,23350.0,33050.0,32750.0,32550.0,30100.0,29250.0,31650.0
2017-11-10,11350.0,10150.0,9900.0,11400.0,11250.0,12750.0,12300.0,25650.0,25650.0,23850.0,23850.0,32750.0,32550.0,32300.0,30550.0,29800.0,31850.0
2017-11-11,11366.666666666666,10216.666666666666,9916.666666666666,11416.666666666666,11266.666666666666,12766.666666666666,12300.0,25766.666666666668,25766.666666666668,23966.666666666668,23966.666666666668,33316.666666666664,33150.0,32800.0,30850.0,29916.666666666668,32150.0
2017-11-12,11383.333333333334,10283.333333333334,9933.333333333334,11433.333333333334,11283.333333333334,12783.333333333334,12300.0,25883.333333333332,25883.333333333332,24083.333333333332,24083.333333333332,33883.333333333336,33750.0,33300.0,31150.0,30033.333333333332,32450.0
2017-11-13,11400.0,10350.0,9950.0,11450.0,11300.0,12800.0,12300.0,26000.0,26000.0,24200.0,24200.0,34450.0,34350.0,33800.0,31450.0,30150.0,32750.0
2017-11-14,11300.0,10200.0,9850.0,11350.0,11200.0,12750.0,12300.0,25700.0,25700.0,24050.0,24050.0,34150.0,33950.0,33650.0,30550.0,29200.0,32050.0
2017-11-15,11400.0,10350.0,9950.0,11450.0,11300.0,12800.0,12300.0,26050.0,26050.0,24500.0,24500.0,34550.0,34200.0,34100.0,31650.0,30050.0,33350.0
2017-11-16,11400.0,10350.0,9950.0,11500.0,11300.0,12850.0,12300.0,26150.0,26150.0,24500.0,24500.0,34650.0,34500.0,34000.0,31800.0,30100.0,33650.0
2017-11-17,11400.0,10350.0,9950.0,11500.0,11300.0,12850.0,12350.0,26250.0,26250.0,24650.0,24650.0,34850.0,34600.0,34350.0,31750.0,30100.0,33450.0
2017-11-18,11400.0,10350.0,9950.0,11500.0,11300.0,12850.0,12350.0,26300.0,26300.0,24716.666666666668,24716.666666666668,35200.0,34933.333333333336,34683.333333333336,31833.333333333332,30266.666666666668,33483.333333333336
2017-11-19,11400.0,10350.0,9950.0,11500.0,11300.0,12850.0,12350.0,26350.0,26350.0,24783.333333333332,24783.333333333332,35550.0,35266.666666666664,35016.666666666664,31916.666666666668,30433.333333333332,33516.666666666664
2017-11-20,11400.0,10350.0,9950.0,11500.0,11300.0,12850.0,12350.0,26400.0,26400.0,24850.0,24850.0,35900.0,35600.0,35350.0,32000.0,30600.0,33550.0
2017-11-21,11450.0,10350.0,9950.0,11500.0,11350.0,12850.0,12350.0,26600.0,26600.0,24950.0,24950.0,35850.0,35450.0,35600.0,31700.0,30300.0,33100.0
2017-11-22,11400.0,10350.0,9950.0,11500.0,11300.0,12850.0,12300.0,26200.0,26200.0,24600.0,24600.0,36000.0,35600.0,35650.0,30900.0,29500.0,32150.0
2017-11-23,11400.0,10350.0,9950.0,11500.0,11300.0,12850.0,12350.0,26100.0,26100.0,24600.0,24600.0,35900.0,35200.0,35850.0,30800.0,29400.0,31900.0
2017-11-24,11400.0,10350.0,9950.0,11500.0,11300.0,12850.0,12350.0,26000.0,26000.0,24650.0,24650.0,35800.0,35200.0,35700.0,30900.0,29600.0,31700.0
2017-11-25,11416.666666666666,10350.0,9950.0,11516.666666666666,11316.666666666666,12850.0,12350.0,26066.666666666668,26066.666666666668,24650.0,24650.0,36250.0,35933.333333333336,35850.0,31066.666666666668,29900.0,31783.333333333332
2017-11-26,11433.333333333334,10350.0,9950.0,11533.333333333334,11333.333333333334,12850.0,12350.0,26133.333333333332,26133.333333333332,24650.0,24650.0,36700.0,36666.666666666664,36000.0,31233.333333333332,30200.0,31866.666666666668
2017-11-27,11450.0,10350.0,9950.0,11550.0,11350.0,12850.0,12350.0,26200.0,26200.0,24650.0,24650.0,37150.0,37400.0,36150.0,31400.0,30500.0,31950.0
2017-11-28,11450.0,10400.0,10000.0,11550.0,11350.0,12850.0,12350.0,26450.0,26450.0,24700.0,24700.0,36600.0,36100.0,36100.0,31500.0,30550.0,32150.0
2017-11-29,11450.0,10400.0,10000.0,11550.0,11350.0,12850.0,12350.0,26450.0,26450.0,24800.0,24800.0,36800.0,36200.0,36700.0,31550.0,30450.0,32300.0
2017-11-30,11450.0,10400.0,10000.0,11550.0,11350.0,12900.0,12350.0,26350.0,26350.0,24750.0,24750.0,37000.0,36350.0,36900.0,31600.0,30650.0,32050.0
2017-12-01,10700.0,9650.0,8500.0,11200.0,10950.0,12250.0,11850.0,28050.0,28050.0,27300.0,27300.0,39900.0,35500.0,39150.0,33300.0,31500.0,35050.0
2017-12-02,10966.666666666666,9900.0,9000.0,11316.666666666666,11100.0,12466.666666666666,12016.666666666666,27500.0,27500.0,26383.333333333332,26383.333333333332,39266.666666666664,36066.666666666664,38683.333333333336,33316.666666666664,31900.0,34300.0
2017-12-03,11233.333333333334,10150.0,9500.0,11433.333333333334,11250.0,12683.333333333334,12183.333333333334,26950.0,26950.0,25466.666666666668,25466.666666666668,38633.333333333336,36633.333333333336,38216.666666666664,33333.333333333336,32300.0,33550.0
2017-12-04,11500.0,10400.0,10000.0,11550.0,11400.0,12900.0,12350.0,26400.0,26400.0,24550.0,24550.0,38000.0,37200.0,37750.0,33350.0,32700.0,32800.0
2017-12-05,11500.0,10400.0,10000.0,11550.0,11400.0,12900.0,12350.0,26400.0,26400.0,24650.0,24650.0,38000.0,37100.0,37800.0,33650.0,33050.0,32700.0
2017-12-06,11500.0,10400.0,10000.0,11600.0,11400.0,12900.0,12350.0,26350.0,26350.0,24650.0,24650.0,37700.0,36750.0,37550.0,33050.0,32250.0,32800.0
2017-12-07,11500.0,10400.0,10000.0,11600.0,11400.0,12900.0,12350.0,26450.0,26450.0,24650.0,24650.0,37400.0,36550.0,37150.0,32800.0,32100.0,32450.0
2017-12-08,11500.0,10400.0,10000.0,11600.0,11400.0,12900.0,12400.0,26600.0,26600.0,24700.0,24700.0,37100.0,36650.0,36650.0,32650.0,32000.0,32300.0
2017-12-09,11500.0,10400.0,10016.666666666666,11600.0,11400.0,12900.0,12400.0,26550.0,26550.0,24666.666666666668,24666.666666666668,36700.0,36416.666666666664,36233.333333333336,32583.333333333332,31966.666666666668,32233.333333333332
2017-12-10,11500.0,10400.0,10033.333333333334,11600.0,11400.0,12900.0,12400.0,26500.0,26500.0,24633.333333333332,24633.333333333332,36300.0,36183.333333333336,35816.666666666664,32516.666666666668,31933.333333333332,32166.666666666668
2017-12-11,11500.0,10400.0,10050.0,11600.0,11400.0,12900.0,12400.0,26450.0,26450.0,24600.0,24600.0,35900.0,35950.0,35400.0,32450.0,31900.0,32100.0
2017-12-12,11500.0,10450.0,10050.0,11600.0,11400.0,12900.0,12400.0,26400.0,26400.0,24650.0,24650.0,35450.0,35550.0,34900.0,32650.0,31900.0,32450.0
2017-12-13,11550.0,10450.0,10100.0,11600.0,11400.0,12950.0,12400.0,26400.0,26400.0,24650.0,24650.0,35250.0,35350.0,34700.0,32500.0,31800.0,32250.0
2017-12-14,11550.0,10450.0,10100.0,11650.0,11450.0,12950.0,12450.0,26450.0,26450.0,24600.0,24600.0,35000.0,35150.0,34350.0,32650.0,32000.0,32350.0
